subject,cnr,efc
sub-CP0177,3.9487679859980602,0.5472739343252224
sub-CP0178,2.8783483831091528,0.6337783352061871
sub-CP0180,3.363320415733174,0.5635314031634425
sub-CP0181,3.851390690880341,0.5420829106602136
sub-CP0182,4.032294419025625,0.5561420247666441
sub-CP0183,3.0953493966306147,0.6237022339050707
sub-CP0185,4.10362243202396,0.5375678066315132
sub-CP0186,4.059773797359789,0.5155604541861228
sub-CP0187,3.6318246817361386,0.5426738623400077
sub-CP0188,3.8446123008224724,0.5992430739805304
sub-CP0189,3.9653409652181475,0.5529423367051784
sub-CP0191,3.3128640175250217,0.5943128297115061
sub-CP0192,3.1788314783044007,0.5529689154414063
sub-CP0193,3.2149009314630383,0.6029479361123099
sub-CP0194,3.5572308739663447,0.5628400443780452
sub-CP0195,3.2833197922690185,0.6034618796390078
sub-CP0196,4.101318960357334,0.5439870523180432
sub-CP0197,3.4745742524628542,0.6044040679813284
sub-CP0198,3.4257523579283955,0.5692298973028102
sub-CP0200,4.08197021257027,0.5699485874848516
sub-CP0201,3.128486388214027,0.5797615726534611
sub-CP0202,3.1450640353920405,0.598044849345964
sub-CP0203,3.8612473321363154,0.5489687933788678
sub-CP0204,3.929485040536382,0.551070634158058
sub-CP0205,2.9436049780250078,0.6422245856621358
sub-CP0205b,2.943802405820542,0.6422245856621358
sub-CP0206,3.8439069686345446,0.5626982979715592
sub-CP0207,3.7372832307325483,0.5541734818050684
sub-CP0208,3.70535273811696,0.5905270293176459
sub-CP0209,3.6437692459832203,0.555627353324568
sub-CP0210,3.4019985004922124,0.5507880975223671
sub-CP0211,3.5810805333607187,0.5613276169463427
sub-CP0212,3.5838865900847146,0.5709637185286215
sub-CP0213,4.351990449449243,0.5397796813262342
sub-CP0214,3.797998442878944,0.5861043632257299
sub-CP0215,3.7024456274350905,0.5674486725825637
sub-CP0216,4.202277086950142,0.6140091424327118
sub-CP0217,3.2539821980373813,0.5367368884905769
sub-CP0219,3.5820560871344282,0.5692337218774638
sub-CP0220,4.033687405006679,0.569415009337966
sub-CP0221,4.0451603144578865,0.5960747964328788
sub-CP0222,3.5392603151383746,0.5570315442806011
sub-CP0223,3.6066610486490003,0.6064653224346164
sub-CP0225,3.467536426543215,0.5911606895399757
sub-CP0226,3.911591358819348,0.5797640212807518
sub-CP0227,3.4514207096290628,0.603694322231003
sub-CP0228,3.6020327790222124,0.5521756492402209
sub-CP0229,3.7864845484637,0.6052596628771856
sub-CP0232,3.7650585147717783,0.563455139553462
sub-CP0233,3.758493441944733,0.5397870674445503
sub-CP0234,3.7528271037230385,0.5732922548310088
sub-CP0235,3.3604017871407663,0.5835491698511837
sub-CP0236,3.2887616862073332,0.5674291726052307
sub-CP0237,3.700303972497421,0.564968855791275
sub-CP0238,3.116228514988929,0.6212746202886021
sub-CP0239,3.414189614055947,0.5579009850507745
sub-CP0240,3.229747618971423,0.547345224309514
sub-CP0241,4.054989660048833,0.6096183975365669
sub-CP0242,4.0418332718564125,0.5357420772632647
sub-CP0244,3.743258739629076,0.5770658566089119
sub-CP0245,3.2858259240506964,0.564709038600346
sub-CP0246,3.9615289868060444,0.5880240522062256
sub-CP0247,3.112612968845756,0.6182544388677907
sub-CP0249,3.2208535335317383,0.6189073764649726
sub-CP0250,3.0398217447042706,0.6226966049370398
